what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481091686100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481091730520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481091735702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481091741857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481091745150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1481091753718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1481091761382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481091780929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481091785372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091788684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091790449
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481091791299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091798587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091802309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091814415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091816079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091818566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091823871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091823893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091882420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091885589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091890309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091890338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091904907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091906937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091907642
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481091912806
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1481091924537
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481091924756
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481091924869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481091937885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481091944017
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481091947164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481091948387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091949984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091989953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481091990190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1481092037773
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481092039157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1481092083689
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481092092855
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481092093183
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481092093711
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481092093895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1481092096288
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1481092104498
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481092104718
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481092104805
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481092109260
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481092110886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481092114125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481092115563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481092118457
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481092126921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481092126948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481092141181
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481092141213
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481092152903
