what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481114652546
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481114655062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1481114658286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1481114744517
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481114771353
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481114771476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481114797802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481114805257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114808567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114810238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114812257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114816763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114816781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114820383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114820840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114824918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114824938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114842558
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481114842580
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481114845734
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481114876893
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1481114890081
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481114890287
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481114943208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481114946750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481114959126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481114961405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481114962739
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481114964068
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114967800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114969232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114971560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114972715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114973200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114977868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114977886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114981139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114987335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114994646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481114994665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115057947
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481115058358
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1481115064233
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481115064451
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481115121533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481115133117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115134607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115135679
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115136149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115138924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115139452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115141708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115142284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115143965
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481115146891
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481115147337
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481115148689
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481115151526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481115228610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481115229539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481115230859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1481115231380
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1481115237390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481115280632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481115282465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1481115286195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1481115293287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1481115293868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1481115308274
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1481115311919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115317974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115320088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115321476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115325984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115326001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115344770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115346576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115348481
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1481115348868
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1481115353011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115353566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115653925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115654794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115655925
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1481115656188
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1481115658303
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1481115658309
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1481115658310
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1481115658323
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1481160304051
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1481160304052
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1481160304097
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1481160304136
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1481160304199
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1481160304227
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1481160304311
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1481160304334
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1481160304358
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1481160304394
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1481160304417
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1481160304440
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1481160304552
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1481160304637
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1481160304678
